time,Q1,Q2,Q3,score,doc_filename,doc_category
2343.485,TRUE,TRUE,FALSE,2,httpzorinos.com.txt,security
95.579,FALSE,FALSE,TRUE,1,httpzorinos.com.txt,security
146.152,TRUE,TRUE,TRUE,3,httpzorinos.com.txt,security
5.39,TRUE,FALSE,TRUE,2,httpzorinos.com.txt,security
98.218,TRUE,TRUE,TRUE,3,httpzorinos.com.txt,security
32.38,TRUE,TRUE,TRUE,3,httpzorinos.com.txt,security
270.611,TRUE,TRUE,FALSE,2,httpzorinos.com.txt,security
56.911,TRUE,TRUE,FALSE,2,httpswww.consumer.ftc.govarticles0042-online-tracking.txt,security
160.883,TRUE,TRUE,FALSE,2,httpswww.consumer.ftc.govarticles0042-online-tracking.txt,security
17.238,TRUE,FALSE,FALSE,1,httpswww.consumer.ftc.govarticles0042-online-tracking.txt,security
869.448,FALSE,TRUE,TRUE,2,httpswww.consumer.ftc.govarticles0042-online-tracking.txt,security
82.622,TRUE,TRUE,TRUE,3,httpswww.consumer.ftc.govarticles0042-online-tracking.txt,security
68.015,TRUE,TRUE,FALSE,2,httpswww.consumer.ftc.govarticles0042-online-tracking.txt,security
186.655,TRUE,TRUE,TRUE,3,httpswww.consumer.ftc.govarticles0042-online-tracking.txt,security
NA,NA,NA,NA,NA,,
